0.5,0.5,0.5,0.5
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0
1.0,1.0,0.5,1.0
1.0,0.5,0.5,1.0
1.0,0.5,0.875,1.0
1.0,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
0.8125,0.6875,0.875,1.0
